Date Local,Arithmetic Mean,AQI
2008-02-27,37.4,34.1
2008-02-28,46.9,42.1
2008-02-29,44.4,40.3
2008-03-01,36.1,33.4
2008-03-02,46.3,38.4
2008-03-03,28.3,25.9
2008-03-04,38.8,35.0
2008-03-05,49.0,43.3
2008-03-06,21.7,20.1
2008-03-07,42.4,37.1
2008-03-08,35.1,32.5
2008-03-09,26.3,24.4
2008-03-10,42.6,38.4
2008-03-11,42.4,39.0
2008-03-12,43.4,39.4
2008-03-13,47.4,43.7
2008-03-14,87.0909090909091,73.45454545454545
2008-03-15,42.6,39.4
2008-03-16,24.9,23.0
2008-03-17,22.6,20.8
2008-03-18,39.0,36.1
2008-03-19,45.3,40.1
2008-03-20,44.5,40.4
2008-03-21,48.0,43.1
2008-03-22,35.9,33.1
2008-03-23,35.0,32.4
2008-03-24,55.0,49.1
2008-03-25,55.5,49.6
2008-03-26,48.7,44.4
2008-03-27,50.8,45.8
2008-03-28,48.6,44.2
2008-03-29,35.9,33.3
2008-03-30,48.5,42.4
2008-03-31,43.3,40.0
2008-04-01,49.9,45.0
2008-04-02,44.1,39.8
2008-04-03,39.4,36.5
2008-04-04,44.0,40.1
2008-04-05,37.8,34.8
2008-04-06,31.1,28.9
2008-04-07,40.6,37.2
2008-04-08,54.6,48.6
2008-04-09,67.5,56.6
2008-04-10,34.8,31.8
2008-04-11,38.8,36.0
2008-04-12,32.8,30.3
2008-04-13,35.2,32.7
2008-04-14,50.9,46.1
2008-04-15,49.8,43.9
2008-04-16,83.3,64.7
2008-04-17,34.1,31.5
2008-04-18,55.8,49.2
2008-04-19,51.1,45.6
2008-04-20,31.0,28.8
2008-04-21,48.2,44.1
2008-04-22,51.7,46.8
2008-04-23,52.8,47.1
2008-04-24,52.2,47.4
2008-04-25,55.9,49.4
2008-04-26,46.9,43.3
2008-04-27,49.6,44.6
2008-04-28,53.7,47.9
2008-04-29,59.5,51.8
2008-04-30,72.2,58.7
2008-05-01,51.9,46.6
2008-05-02,38.0,35.1
2008-05-03,35.5,32.7
2008-05-04,31.0,28.7
2008-05-05,51.4,45.4
2008-05-06,33.2,30.9
2008-05-07,35.5,32.8
2008-05-08,46.3,42.2
2008-05-09,56.666666666666664,50.333333333333336
2008-05-10,56.333333333333336,50.77777777777778
2008-05-11,54.111111111111114,48.77777777777778
2008-05-12,73.125,59.75
2008-05-13,62.4,53.3
2008-05-14,39.4,36.4
2008-05-15,46.7,41.4
2008-05-16,25.7,23.6
2008-05-17,24.3,22.4
2008-05-18,30.6,28.4
2008-05-19,50.4,44.3
2008-05-20,46.22222222222222,41.44444444444444
2008-05-21,126.36363636363636,87.45454545454545
2008-05-22,74.0,60.0
2008-05-23,18.77777777777778,17.444444444444443
2008-05-24,21.0,19.22222222222222
2008-05-25,15.666666666666666,14.666666666666666
2008-05-26,17.0,16.0
2008-05-27,28.7,26.4
2008-05-28,33.2,30.7
2008-05-29,37.1,33.6
2008-05-30,41.6,38.2
2008-05-31,36.4,33.6
2008-06-01,29.9,27.7
2008-06-02,42.7,38.9
2008-06-03,45.3,40.0
2008-06-04,117.3,81.9
2008-06-05,110.4,78.4
2008-06-06,42.6,38.8
2008-06-07,52.1,47.3
2008-06-08,42.8,39.5
2008-06-09,50.6,46.2
2008-06-10,54.6,48.5
2008-06-11,44.3,39.8
2008-06-12,48.0,43.9
2008-06-13,56.5,50.4
2008-06-14,49.5,44.8
2008-06-15,40.2,37.3
2008-06-16,49.1,44.8
2008-06-17,47.9,43.8
2008-06-18,46.8,42.7
2008-06-19,52.6,46.7
2008-06-20,55.1,48.5
2008-06-21,49.2,44.8
2008-06-22,67.0,56.7
2008-06-23,53.7,47.5
2008-06-24,50.8,45.2
2008-06-25,65.7,55.2
2008-06-26,52.3,46.9
2008-06-27,35.0,32.4
2008-06-28,33.3,30.9
2008-06-29,39.8,36.4
2008-06-30,42.5,37.8
2008-07-01,73.1,58.7
2008-07-02,46.5,42.9
2008-07-03,66.4,56.4
2008-07-04,60.8,46.8
2008-07-05,23.3,21.5
2008-07-06,27.1,25.1
2008-07-07,30.9,28.5
2008-07-08,52.3,46.6
2008-07-09,28.6,26.5
2008-07-10,23.3,21.6
2008-07-11,18.2,17.0
2008-07-12,16.5,15.4
2008-07-13,25.0,23.3
2008-07-14,18.6,17.3
2008-07-15,25.88888888888889,23.88888888888889
2008-07-16,29.444444444444443,27.444444444444443
2008-07-17,32.7,30.2
2008-07-18,38.2,35.2
2008-07-19,58.9,50.7
2008-07-20,13.3,12.3
2008-07-21,18.7,17.4
2008-07-22,27.9,25.7
2008-07-23,29.2,27.1
2008-07-24,33.2,30.8
2008-07-25,51.3,45.8
2008-07-26,23.0,21.2
2008-07-27,26.5,24.4
2008-07-28,33.0,30.7
2008-07-29,36.3,33.2
2008-07-30,35.5,33.0
2008-07-31,40.9,37.5
2008-08-01,50.8,45.6
2008-08-02,41.8,38.7
2008-08-03,28.6,26.4
2008-08-04,32.5,30.0
2008-08-05,45.4,40.1
2008-08-06,18.2,17.0
2008-08-07,72.1,56.2
2008-08-08,37.55555555555556,34.77777777777778
2008-08-09,20.2,18.7
2008-08-10,41.2,36.8
2008-08-11,35.9,33.2
2008-08-12,40.2,37.1
2008-08-13,40.1,36.5
2008-08-14,37.1,33.7
2008-08-15,30.0,27.9
2008-08-16,20.2,18.8
2008-08-17,16.4,15.3
2008-08-18,26.7,24.6
2008-08-19,28.1,26.1
2008-08-20,33.7,31.2
2008-08-21,39.8,36.2
2008-08-22,40.0,37.0
2008-08-23,33.0,30.6
2008-08-24,25.1,23.1
2008-08-25,69.0,55.1
2008-08-26,11.333333333333334,10.333333333333334
2008-08-27,18.1,16.7
2008-08-28,27.77777777777778,25.77777777777778
2008-08-29,23.125,21.375
2008-08-30,18.77777777777778,17.444444444444443
2008-08-31,10.9,9.9
2008-09-01,12.222222222222221,11.222222222222221
2008-09-02,25.666666666666668,23.77777777777778
2008-09-03,30.22222222222222,28.0
2008-09-04,37.6,34.8
2008-09-05,39.7,36.9
2008-09-06,35.4,32.7
2008-09-07,32.2,29.7
2008-09-08,43.3,40.1
2008-09-09,33.2,30.8
2008-09-10,35.5,32.9
2008-09-11,76.3,60.1
2008-09-12,54.9,48.7
2008-09-13,25.7,23.8
2008-09-14,30.2,27.9
2008-09-15,32.4,30.0
2008-09-16,37.4,33.6
2008-09-17,38.6,34.7
2008-09-18,44.6,41.0
2008-09-19,40.3,37.3
2008-09-20,29.6,27.3
2008-09-21,29.1,25.4
2008-09-22,33.2,30.6
2008-09-23,35.5,32.7
2008-09-24,46.7,42.2
2008-09-25,48.7,43.2
2008-09-26,38.5,35.5
2008-09-27,35.3,32.8
2008-09-28,26.4,24.4
2008-09-29,47.1,42.3
2008-09-30,52.2,46.6
2008-10-01,51.5,46.9
2008-10-02,53.7,48.2
2008-10-03,50.8,46.0
2008-10-04,37.4,34.4
2008-10-05,59.6,53.2
2008-10-06,49.9,44.9
2008-10-07,44.4,39.4
2008-10-08,48.3,42.8
2008-10-09,46.9,42.5
2008-10-10,40.2,36.3
2008-10-11,98.3,72.1
2008-10-12,20.4,19.0
2008-10-13,35.4,32.8
2008-10-14,36.9,34.3
2008-10-15,52.1,45.5
2008-10-16,56.1,48.6
2008-10-17,52.4,46.0
2008-10-18,42.8,39.3
2008-10-19,33.6,30.9
2008-10-20,47.77777777777778,42.55555555555556
2008-10-21,56.375,49.625
2008-10-22,73.0,58.0
2008-10-23,53.9,47.6
2008-10-24,61.4,52.5
2008-10-25,53.8,48.0
2008-10-26,51.3,46.0
2008-10-27,89.0,67.8
2008-10-28,54.4,48.6
2008-10-29,61.2,52.7
2008-10-30,67.6,56.3
2008-10-31,64.5,54.6
2008-11-01,57.4,50.2
2008-11-02,43.0,39.7
2008-11-03,47.8,43.8
2008-11-04,49.2,44.7
2008-11-05,60.0,51.5
2008-11-06,51.4,45.5
2008-11-07,70.9,55.5
2008-11-08,51.4,45.4
2008-11-09,144.8,95.8
2008-11-10,86.2,66.2
2008-11-11,46.3,42.6
2008-11-12,43.3,40.0
2008-11-13,52.3,47.0
2008-11-14,57.7,50.4
2008-11-15,45.0,40.5
2008-11-16,38.2,35.4
2008-11-17,62.888888888888886,52.888888888888886
2008-11-18,68.88888888888889,56.22222222222222
2008-11-19,65.0,54.7
2008-11-20,72.5,58.9
2008-11-21,76.9,61.2
2008-11-22,61.6,53.5
2008-11-23,57.8,50.8
2008-11-24,81.0,63.5
2008-11-25,86.4,66.4
2008-11-26,38.0,35.1
2008-11-27,7.3,6.6
2008-11-28,12.6,11.7
2008-11-29,19.8,18.2
2008-11-30,23.1,21.4
2008-12-01,29.5,27.4
2008-12-02,33.9,31.4
2008-12-03,40.7,37.3
2008-12-04,46.6,42.4
2008-12-05,46.1,41.3
2008-12-06,37.3,34.7
2008-12-07,34.3,31.8
2008-12-08,30.2,27.9
2008-12-09,21.9,20.3
2008-12-10,34.9,32.3
2008-12-11,49.6,44.3
2008-12-12,46.5,41.6
2008-12-13,45.8,41.6
2008-12-14,29.8,27.7
2008-12-15,29.0,26.8
2008-12-16,9.333333333333334,8.444444444444445
2008-12-17,7.8,7.2
2008-12-18,10.6,9.7
2008-12-19,24.3,22.4
2008-12-20,21.5,19.9
2008-12-21,22.1,20.5
2008-12-22,26.0,24.0
2008-12-23,17.5,16.2
2008-12-24,23.2,21.3
2008-12-25,12.0,11.1
2008-12-26,9.0,8.3
2008-12-27,15.7,14.5
2008-12-28,22.0,20.3
2008-12-29,35.5,32.4
2008-12-30,37.3,34.3
2008-12-31,42.2,38.2
2009-01-01,45.7,40.9
2009-01-02,33.1,30.6
2009-01-03,25.7,23.8
2009-01-04,13.4,12.5
2009-01-05,9.88888888888889,8.88888888888889
2009-01-06,22.6,21.1
2009-01-07,27.9,25.8
2009-01-08,35.6,32.9
2009-01-09,29.6,27.4
2009-01-10,19.1,17.7
2009-01-11,28.3,26.2
2009-01-12,46.7,41.1
2009-01-13,42.1,37.1
2009-01-14,44.5,40.1
2009-01-15,42.5,38.2
2009-01-16,48.6,42.5
2009-01-17,34.8,32.2
2009-01-18,27.3,25.4
2009-01-19,38.2,34.6
2009-01-20,42.1,37.9
2009-01-21,65.5,55.6
2009-01-22,19.8,18.5
2009-01-23,22.3,20.7
2009-01-24,15.8,14.8
2009-01-25,15.2,14.0
2009-01-26,26.1,24.3
2009-01-27,16.2,15.0
2009-01-28,29.6,27.4
2009-01-29,34.5,31.7
2009-01-30,33.3,30.9
2009-01-31,30.3,28.0
2009-02-01,29.5,27.4
2009-02-02,34.3,31.8
2009-02-03,43.7,38.3
2009-02-04,45.5,41.6
2009-02-05,48.6,43.8
2009-02-06,34.3,31.8
2009-02-07,19.9,18.5
2009-02-08,4.666666666666667,4.555555555555555
2009-02-09,11.11111111111111,10.11111111111111
2009-02-10,11.3,10.3
2009-02-11,17.2,16.0
2009-02-12,21.0,19.5
2009-02-13,19.5,18.0
2009-02-14,19.1,17.7
2009-02-15,18.6,17.5
2009-02-16,31.4,29.0
2009-02-17,10.6,9.7
2009-02-18,18.9,17.5
2009-02-19,23.4,21.6
2009-02-20,33.0,30.5
2009-02-21,28.8,26.5
2009-02-22,40.7,37.7
2009-02-23,49.3,44.6
2009-02-24,45.55555555555556,41.0
2009-02-25,32.666666666666664,29.666666666666668
2009-02-26,39.111111111111114,36.333333333333336
2009-02-27,36.0,33.333333333333336
2009-02-28,38.111111111111114,35.333333333333336
2009-03-01,43.55555555555556,40.333333333333336
2009-03-02,52.55555555555556,47.22222222222222
2009-03-03,53.55555555555556,47.55555555555556
2009-03-04,45.888888888888886,41.77777777777778
2009-03-05,36.55555555555556,33.666666666666664
2009-03-06,27.88888888888889,25.77777777777778
2009-03-07,24.22222222222222,22.333333333333332
2009-03-08,29.444444444444443,27.11111111111111
2009-03-09,22.333333333333332,20.88888888888889
2009-03-10,28.333333333333332,26.11111111111111
2009-03-11,33.666666666666664,31.22222222222222
2009-03-12,31.555555555555557,29.22222222222222
2009-03-13,28.333333333333332,26.22222222222222
2009-03-14,22.555555555555557,20.77777777777778
2009-03-15,24.333333333333332,22.444444444444443
2009-03-16,35.77777777777778,33.111111111111114
2009-03-17,44.22222222222222,40.55555555555556
2009-03-18,44.77777777777778,40.55555555555556
2009-03-19,48.666666666666664,42.55555555555556
2009-03-20,49.22222222222222,44.0
2009-03-21,35.333333333333336,32.666666666666664
2009-03-22,92.0,69.22222222222223
2009-03-23,69.33333333333333,57.888888888888886
2009-03-24,30.77777777777778,28.555555555555557
2009-03-25,36.55555555555556,33.666666666666664
2009-03-26,106.11111111111111,76.33333333333333
2009-03-27,25.88888888888889,24.0
2009-03-28,29.77777777777778,27.555555555555557
2009-03-29,34.44444444444444,32.0
2009-03-30,37.44444444444444,34.55555555555556
2009-03-31,29.0,26.77777777777778
2009-04-01,41.333333333333336,38.111111111111114
2009-04-02,38.888888888888886,36.0
2009-04-03,111.0,78.77777777777777
2009-04-04,31.0,28.77777777777778
2009-04-05,20.555555555555557,19.22222222222222
2009-04-06,40.111111111111114,36.44444444444444
2009-04-07,35.0,32.44444444444444
2009-04-08,44.77777777777778,40.111111111111114
2009-04-09,35.666666666666664,32.888888888888886
2009-04-10,70.11111111111111,58.111111111111114
2009-04-11,10.666666666666666,9.666666666666666
2009-04-12,13.222222222222221,12.222222222222221
2009-04-13,21.333333333333332,19.88888888888889
2009-04-14,37.111111111111114,34.22222222222222
2009-04-15,56.44444444444444,49.55555555555556
2009-04-16,31.22222222222222,28.88888888888889
2009-04-17,17.77777777777778,16.555555555555557
2009-04-18,24.333333333333332,22.333333333333332
2009-04-19,24.444444444444443,22.666666666666668
2009-04-20,34.888888888888886,32.333333333333336
2009-04-21,33.77777777777778,31.22222222222222
2009-04-22,34.77777777777778,32.111111111111114
2009-04-23,34.888888888888886,32.333333333333336
2009-04-24,30.22222222222222,27.88888888888889
2009-04-25,34.111111111111114,31.555555555555557
2009-04-26,22.333333333333332,20.666666666666668
2009-04-27,33.666666666666664,31.11111111111111
2009-04-28,36.44444444444444,33.77777777777778
2009-04-29,39.44444444444444,36.55555555555556
2009-04-30,45.111111111111114,41.77777777777778
2009-05-01,43.666666666666664,40.44444444444444
2009-05-02,38.333333333333336,35.333333333333336
2009-05-03,35.22222222222222,32.77777777777778
2009-05-04,43.111111111111114,39.77777777777778
2009-05-05,51.333333333333336,46.22222222222222
2009-05-06,43.666666666666664,40.44444444444444
2009-05-07,42.888888888888886,39.55555555555556
2009-05-08,41.44444444444444,38.333333333333336
2009-05-09,29.22222222222222,27.11111111111111
2009-05-10,29.77777777777778,27.555555555555557
2009-05-11,35.77777777777778,33.111111111111114
2009-05-12,36.55555555555556,33.666666666666664
2009-05-13,41.55555555555556,38.333333333333336
2009-05-14,43.888888888888886,40.55555555555556
2009-05-15,41.888888888888886,38.77777777777778
2009-05-16,39.22222222222222,36.22222222222222
2009-05-17,64.44444444444444,55.22222222222222
2009-05-18,53.44444444444444,48.0
2009-05-19,36.666666666666664,34.0
2009-05-20,29.11111111111111,26.88888888888889
2009-05-21,27.333333333333332,25.22222222222222
2009-05-22,13.333333333333334,12.333333333333334
2009-05-23,15.333333333333334,14.333333333333334
2009-05-24,17.22222222222222,16.11111111111111
2009-05-25,20.444444444444443,19.0
2009-05-26,25.88888888888889,23.88888888888889
2009-05-27,30.555555555555557,28.22222222222222
2009-05-28,29.88888888888889,27.77777777777778
2009-05-29,29.555555555555557,27.333333333333332
2009-05-30,23.88888888888889,22.11111111111111
2009-05-31,21.444444444444443,19.88888888888889
2009-06-01,31.22222222222222,28.88888888888889
2009-06-02,32.22222222222222,29.88888888888889
2009-06-03,33.55555555555556,31.0
2009-06-04,36.44444444444444,33.666666666666664
2009-06-05,35.111111111111114,31.444444444444443
2009-06-06,27.88888888888889,25.666666666666668
2009-06-07,24.22222222222222,22.333333333333332
2009-06-08,28.555555555555557,26.444444444444443
2009-06-09,28.11111111111111,26.11111111111111
2009-06-10,23.444444444444443,21.77777777777778
2009-06-11,26.0,24.11111111111111
2009-06-12,25.11111111111111,23.22222222222222
2009-06-13,27.444444444444443,25.333333333333332
2009-06-14,25.555555555555557,23.666666666666668
2009-06-15,32.333333333333336,29.88888888888889
2009-06-16,33.0,30.666666666666668
2009-06-17,29.333333333333332,27.11111111111111
2009-06-18,30.555555555555557,28.22222222222222
2009-06-19,51.666666666666664,46.44444444444444
2009-06-20,23.555555555555557,21.666666666666668
2009-06-21,30.555555555555557,26.333333333333332
2009-06-22,37.111111111111114,34.333333333333336
2009-06-23,40.666666666666664,37.666666666666664
2009-06-24,38.333333333333336,35.333333333333336
2009-06-25,40.111111111111114,36.888888888888886
2009-06-26,37.55555555555556,34.666666666666664
2009-06-27,30.444444444444443,28.22222222222222
2009-06-28,33.77777777777778,31.22222222222222
2009-06-29,39.888888888888886,36.888888888888886
2009-06-30,38.888888888888886,35.888888888888886
2009-07-01,45.22222222222222,41.22222222222222
2009-07-02,26.0,24.11111111111111
2009-07-03,27.0,24.77777777777778
2009-07-04,16.22222222222222,15.222222222222221
2009-07-05,20.555555555555557,19.0
2009-07-06,34.666666666666664,32.0
2009-07-07,29.11111111111111,27.0
2009-07-08,30.333333333333332,27.88888888888889
2009-07-09,29.555555555555557,27.444444444444443
2009-07-10,44.333333333333336,39.888888888888886
2009-07-11,35.22222222222222,32.77777777777778
2009-07-12,31.444444444444443,29.11111111111111
2009-07-13,50.44444444444444,44.22222222222222
2009-07-14,42.333333333333336,39.111111111111114
2009-07-15,54.77777777777778,48.77777777777778
2009-07-16,44.333333333333336,40.55555555555556
2009-07-17,180.88888888888889,118.55555555555556
2009-07-18,234.55555555555554,148.77777777777777
2009-07-19,94.0,70.22222222222223
2009-07-20,72.11111111111111,58.44444444444444
2009-07-21,30.714285714285715,28.285714285714285
2009-07-22,33.0,30.428571428571427
2009-07-23,37.44444444444444,33.44444444444444
2009-07-24,27.11111111111111,25.11111111111111
2009-07-25,30.11111111111111,27.88888888888889
2009-07-26,30.77777777777778,28.444444444444443
2009-07-27,31.11111111111111,28.77777777777778
2009-07-28,44.55555555555556,41.111111111111114
2009-07-29,55.888888888888886,50.55555555555556
2009-07-30,39.888888888888886,37.0
2009-07-31,30.444444444444443,28.0
2009-08-01,26.88888888888889,24.88888888888889
2009-08-02,27.22222222222222,25.22222222222222
2009-08-03,35.44444444444444,32.888888888888886
2009-08-04,57.666666666666664,51.111111111111114
2009-08-05,83.77777777777777,64.55555555555556
2009-08-06,55.44444444444444,49.888888888888886
2009-08-07,32.77777777777778,30.333333333333332
2009-08-08,34.333333333333336,31.666666666666668
2009-08-09,34.0,31.333333333333332
2009-08-10,42.888888888888886,39.666666666666664
2009-08-11,63.55555555555556,54.77777777777778
2009-08-12,111.11111111111111,78.44444444444444
2009-08-13,32.22222222222222,29.77777777777778
2009-08-14,19.88888888888889,18.444444444444443
2009-08-15,20.0,18.555555555555557
2009-08-16,21.77777777777778,20.11111111111111
2009-08-17,31.22222222222222,29.0
2009-08-18,34.55555555555556,31.88888888888889
2009-08-19,36.22222222222222,33.666666666666664
2009-08-20,33.0,30.555555555555557
2009-08-21,79.88888888888889,63.0
2009-08-22,21.555555555555557,20.0
2009-08-23,14.555555555555555,13.555555555555555
2009-08-24,23.88888888888889,22.11111111111111
2009-08-25,27.555555555555557,25.333333333333332
2009-08-26,27.0,25.11111111111111
2009-08-27,33.0,30.555555555555557
2009-08-28,37.888888888888886,35.0
2009-08-29,35.0,32.44444444444444
2009-08-30,39.55555555555556,36.666666666666664
2009-08-31,78.55555555555556,62.111111111111114
2009-09-01,27.11111111111111,25.11111111111111
2009-09-02,29.333333333333332,27.0
2009-09-03,98.88888888888889,70.88888888888889
2009-09-04,31.555555555555557,29.22222222222222
2009-09-05,20.333333333333332,18.88888888888889
2009-09-06,16.22222222222222,15.222222222222221
2009-09-07,19.88888888888889,18.444444444444443
2009-09-08,26.5,24.375
2009-09-09,20.75,19.25
2009-09-10,28.5,26.5
2009-09-11,27.875,26.0
2009-09-12,28.125,26.125
2009-09-13,34.0,31.375
2009-09-14,28.875,26.75
2009-09-15,27.125,25.125
2009-09-16,36.5,34.0
2009-09-17,34.111111111111114,31.555555555555557
2009-09-18,28.555555555555557,26.444444444444443
2009-09-19,29.333333333333332,27.11111111111111
2009-09-20,21.555555555555557,19.88888888888889
2009-09-21,41.0,37.44444444444444
2009-09-22,36.22222222222222,32.888888888888886
2009-09-23,28.22222222222222,26.11111111111111
2009-09-24,42.55555555555556,38.888888888888886
2009-09-25,43.18181818181818,39.54545454545455
2009-09-26,41.53333333333333,35.6
2009-09-27,32.4,30.0
2009-09-28,44.666666666666664,40.666666666666664
2009-09-29,45.53333333333333,41.46666666666667
2009-09-30,43.53333333333333,40.0
2009-10-01,38.06666666666667,35.13333333333333
2009-10-02,37.666666666666664,34.86666666666667
2009-10-03,26.0,24.066666666666666
2009-10-04,38.266666666666666,35.4
2009-10-05,57.0,50.733333333333334
2009-10-06,45.8,42.2
2009-10-07,34.8,32.333333333333336
2009-10-08,36.93333333333333,34.2
2009-10-09,45.13333333333333,41.4
2009-10-10,45.13333333333333,40.86666666666667
2009-10-11,36.06666666666667,33.333333333333336
2009-10-12,30.733333333333334,28.466666666666665
2009-10-13,24.0,22.2
2009-10-14,35.333333333333336,32.666666666666664
2009-10-15,43.266666666666666,39.666666666666664
2009-10-16,45.666666666666664,41.666666666666664
2009-10-17,42.06666666666667,38.0
2009-10-18,32.666666666666664,30.266666666666666
2009-10-19,37.666666666666664,34.8
2009-10-20,40.4,36.46666666666667
2009-10-21,29.0,26.866666666666667
2009-10-22,44.266666666666666,40.13333333333333
2009-10-23,48.8,43.06666666666667
2009-10-24,43.266666666666666,39.6
2009-10-25,32.0,29.533333333333335
2009-10-26,39.46666666666667,36.13333333333333
2009-10-27,128.66666666666666,87.46666666666667
2009-10-28,26.466666666666665,24.466666666666665
2009-10-29,34.357142857142854,31.785714285714285
2009-10-30,40.285714285714285,37.07142857142857
2009-10-31,43.42857142857143,39.142857142857146
2009-11-01,40.285714285714285,36.714285714285715
2009-11-02,54.857142857142854,48.214285714285715
2009-11-03,52.714285714285715,46.357142857142854
2009-11-04,59.714285714285715,50.857142857142854
2009-11-05,63.0,52.733333333333334
2009-11-06,73.33333333333333,59.06666666666667
2009-11-07,61.666666666666664,52.666666666666664
2009-11-08,38.733333333333334,35.666666666666664
2009-11-09,43.13333333333333,39.266666666666666
2009-11-10,55.6,47.06666666666667
2009-11-11,59.46666666666667,50.4
2009-11-12,59.06666666666667,50.86666666666667
2009-11-13,32.333333333333336,29.866666666666667
2009-11-14,29.733333333333334,27.4
2009-11-15,26.133333333333333,24.266666666666666
2009-11-16,40.733333333333334,36.13333333333333
2009-11-17,49.46666666666667,42.93333333333333
2009-11-18,55.8,47.86666666666667
2009-11-19,62.0,52.4
2009-11-20,58.13333333333333,49.8
2009-11-21,48.0,42.733333333333334
2009-11-22,45.46666666666667,41.4
2009-11-23,55.733333333333334,48.6
