Date,MARICOPA,"20"" Soil Temp - Max","20"" Soil Temp - Mean","20"" Soil Temp - Min","4"" Soil Temp - Max","4"" Soil Temp - Mean","4"" Soil Temp - Min",Actual Vapor Pressure - Daily Mean,Air Temp - Max,Air Temp - Mean,Air Temp - Min,Dewpoint - Daily Mean,Heat Units,Max Wind Speed,Precipitation - Total,RH - Max,RH - Mean,RH - Min,Reference ET,Reference ET Penman-Monteith,Solar Rad. - Total,VPD - Mean,Wind Direction Std Dev,Wind Speed - Mean,Wind Vector Direction,Wind Vector Magnitude,Daily AQI Value,Daily Mean PM10 Concentration
2007_33,52,31.1,30.75714286,30.41428571,36.35714286,32.5,29.24285714,1.894285714,42,34.21428571,26.1,16.41428571,16.34285714,9.685714286,0.471428571,71.48571429,38.57142857,15.9,7.485714286,7.428571429,24.53714286,3.69,58.14285714,1.957142857,162.5714286,0.957142857,51.82857143,65.82142857
2007_34,63,31.4,31.11428571,30.81428571,37.01428571,33.32857143,30.28571429,2.04,40.4,33.57142857,26.98571429,17.65714286,16.48571429,9.6,0.035714286,67.15714286,41.9,21.94285714,6.985714286,7.185714286,22.51857143,3.31,47.85714286,2.257142857,193.8571429,1.485714286,48.47142857,57.80428571
2007_35,78,32.44285714,32.11428571,31.78571429,38.92857143,35.01428571,31.68571429,1.908571429,42.07142857,33.72857143,25.24285714,16.5,16.07142857,9.485714286,0.217142857,75.65714286,40.02857143,15.92857143,6.914285714,6.571428571,23.57,3.538571429,65.71428571,1.514285714,115.8571429,0.514285714,40.74285714,48.44714286
2007_36,38,32.18571429,31.75714286,31.31428571,35.55714286,31.75714286,28.81428571,1.824285714,39.32857143,30.94285714,22.81428571,15.65714286,15.11428571,7.885714286,0,77.21428571,44.21428571,18.81428571,6.871428571,6.585714286,23.30428571,2.835714286,52.85714286,2.085714286,156.4285714,1.228571429,40.18571429,46.30428571
2007_37,48,30.65714286,30.27142857,29.92857143,34.85714286,30.67142857,27.25714286,1.577142857,40.55714286,32.21428571,24.51428571,13.61428571,15.78571429,6.685714286,0,61.05714286,35.25714286,15.18571429,6.8,6.414285714,22.24142857,3.417142857,57.85714286,1.8,154,0.871428571,46.2,52.64285714
2007_38,73,29.65714286,29.28571429,28.97142857,32.54285714,29.11428571,25.84285714,1.432857143,35.97142857,28.04285714,19.27142857,11.52857143,13.24285714,10.25714286,0.108571429,68.12857143,39.21428571,19.22857143,6.785714286,6.7,20.93571429,2.504285714,40.28571429,2.885714286,177.5714286,2.214285714,44.18571429,49.75
2007_39,49,27.11428571,26.65714286,26.21428571,29.07142857,25.04285714,21.5,0.871428571,33.92857143,24.68571429,15.11428571,4.7,10.92857143,5.985714286,0,58.54285714,30.71428571,12.95714286,6.185714286,5.257142857,22.25,2.432857143,59.71428571,1.628571429,233.4285714,0.828571429,42.85714286,48.05428571
2007_40,31,27.48571429,27.2,26.9,31,27.72857143,25.02857143,1.37,33.22857143,26.07142857,19.34285714,10.2,12.52857143,6.957142857,0,64.9,40.75714286,21.05714286,5.5,5.185714286,18.37285714,2.161428571,51.85714286,2.157142857,206.5714286,1.442857143,45.45714286,51.49714286
2007_41,56,26.12857143,25.68571429,25.2,28.7,24.55714286,21.01428571,0.552857143,32.94285714,21.82857143,10.28571429,-1.7,8.642857143,5.514285714,0,54.55714286,24.02857143,8.728571429,5.885714286,4.785714286,21.6,2.302857143,57.71428571,1.557142857,241.5714286,0.814285714,52.71428571,62.50571429
2007_42,24,25.07142857,24.68571429,24.27142857,27.32857143,23.61428571,20.35714286,0.75,30.95714286,20.85714286,10.48571429,2.628571429,8.2,6.614285714,0,65.05714286,33.8,13.5,5.471428571,4.628571429,20.12142857,1.894285714,62.85714286,1.871428571,224.7142857,0.885714286,58.72857143,73.35571429
2007_43,105,24,23.61428571,23.21428571,25.87142857,22.28571429,19.27142857,0.495714286,31.47142857,20.77142857,10.42857143,-3.614285714,8.214285714,7.6,0,52.67142857,22.65714286,8.171428571,5.871428571,5.042857143,18.87428571,2.167142857,45,2.271428571,133.7142857,1.714285714,58.67142857,74.35714286
2007_44,71,23.7,23.3,22.87142857,25.64285714,22.07142857,19,0.635714286,31.8,20.05714286,9.414285714,0.5,8.142857143,5.557142857,0,65.2,31.34285714,10.38571429,4.528571429,3.614285714,16.95,1.944285714,63.28571429,1.371428571,176.5714286,0.585714286,58.02857143,71.01714286
2007_45,74,23.12857143,22.75714286,22.38571429,25.37142857,21.91428571,18.98571429,0.727142857,32.02857143,20.47142857,9.657142857,2.342857143,8.185714286,3.771428571,0,64.78571429,33.67142857,12.72857143,3.885714286,3.071428571,15.44428571,1.881428571,74.57142857,1.128571429,118.5714286,0.185714286,66.87142857,87.59
2007_46,72,22.18571429,21.75714286,21.32857143,22.65714286,19.42857143,16.85714286,0.794285714,27.88571429,17.95714286,8.685714286,3.557142857,6.342857143,4.942857143,0,70.27142857,42.01428571,18.68571429,3.371428571,2.857142857,13.68,1.39,67.57142857,1.414285714,136.4285714,0.528571429,63.14285714,81.00571429
2007_47,68,19.71428571,19.32857143,18.91428571,18.95714286,15.94285714,13.24285714,0.55,25.58571429,15.18571429,4.771428571,-2.042857143,4.714285714,5.471428571,0,67.2,34.75714286,13.42857143,3.457142857,2.671428571,14.33142857,1.33,59.14285714,1.414285714,207.5714286,0.728571429,55.32857143,67.55142857
2007_48,108,17.78571429,17.51428571,17.27142857,17.11428571,15.05714286,13.08571429,0.825714286,21,13.78571429,7.371428571,2.342857143,3.257142857,5.957142857,4.427142857,74.65714286,50.85714286,28.74285714,1.785714286,1.842857143,8.952857143,0.817142857,58.42857143,1.828571429,188.5714286,1.1,46.02857143,57.5
2007_49,116,16.75714286,16.45714286,16.11428571,16.07142857,13.6,11.18571429,1.047142857,20.44285714,12.47142857,5.657142857,7.414285714,2.6,5.957142857,2.285714286,97.75714286,74.4,37.31428571,2,1.757142857,11.78285714,0.468571429,57.28571429,1.885714286,245.7142857,1.157142857,37.25714286,41.74857143
2007_50,87,14.92857143,14.64285714,14.37142857,13.1,10.77142857,8.828571429,0.862857143,13.92857143,8.142857143,3.614285714,4.571428571,0.2,5.542857143,1.052857143,98.02857143,80.67142857,51.52857143,1.214285714,1.185714286,10.07142857,0.244285714,52.14285714,1.528571429,214.5714286,0.885714286,19.4,20.98
2007_51,100,13.01428571,12.75714286,12.5,12.72857143,9.571428571,6.857142857,0.662857143,16.15714286,7.757142857,0.342857143,0.628571429,0.742857143,4.728571429,0,93.81428571,65.74285714,27.07142857,1.885714286,1.485714286,12.00714286,0.451428571,63.42857143,1.371428571,183.1428571,0.671428571,34.85714286,38.42857143
2007_52,71,11.08571429,10.81428571,10.55714286,9.971428571,6.785714286,4.3,0.407142857,13.88571429,5.2,-2.771428571,-5.857142857,0.242857143,5.457142857,0,86.9,50.54285714,16.3,2.1,1.614285714,12.47857143,0.531428571,58.28571429,1.528571429,202.1428571,0.842857143,32.07142857,35.18
2008_1,61,11.44285714,11.12857143,10.87142857,13.27142857,10.31428571,7.785714286,0.544285714,20.2,11.6,3.585714286,-2.828571429,2.471428571,7.414285714,0.108571429,74.21428571,42.67142857,19.07142857,2.928571429,2.885714286,10.87142857,0.922857143,50.85714286,2.5,112,1.8,39.24285714,43.87428571
2008_2,96,13.14285714,12.91428571,12.58571429,14.2,11.47142857,9.228571429,0.988571429,17.5,10.28571429,4.042857143,6.5,1.342857143,5.228571429,1.052857143,99.28571429,80.3,47.07142857,1.4,1.342857143,10.28285714,0.315714286,60.71428571,1.528571429,189.5714286,0.785714286,22.01428571,23.90285714
2008_3,51,12.34285714,12.02857143,11.68571429,12.82857143,9.4,6.557142857,0.424285714,17,7.871428571,-0.257142857,-5.742857143,1.071428571,6,0,76.81428571,43.24285714,14.7,2.7,2.228571429,13.28428571,0.717142857,56.85714286,1.728571429,189.2857143,1.028571429,29,31.61857143
2008_4,75,11.82857143,11.45714286,11.21428571,13.52857143,10.01428571,6.985714286,0.635714286,18.47142857,8.942857143,0.257142857,0.114285714,1.414285714,4.542857143,0,88.8,58.82857143,28.38571429,1.942857143,1.757142857,11.63285714,0.585714286,61,1.242857143,143.8571429,0.528571429,28.88571429,31.69
2008_5,31,12.47142857,12.2,11.9,13.64285714,10.57142857,7.985714286,0.758571429,16.24285714,9.414285714,3.4,1.842857143,0.9,6.585714286,2.43,92.65714286,64.5,30.37142857,2.014285714,1.842857143,11.62714286,0.475714286,55.42857143,1.9,199,1.071428571,20.57142857,22.26285714
2008_6,38,12.07142857,11.77142857,11.48571429,14.11428571,10.42857143,7.085714286,0.761428571,17.35714286,8.685714286,1.228571429,2.957142857,1.242857143,5.814285714,0.942857143,96.3,71.44285714,32.52857143,2.1,1.971428571,13.30428571,0.432857143,63.14285714,1.757142857,212.4285714,0.9,25.48571429,27.64428571
2008_7,45,13.52857143,13.2,12.91428571,16.17142857,12.8,9.871428571,0.818571429,19.87142857,12.1,4.771428571,3.857142857,2.4,5.385714286,0.871428571,90.8,62.9,28.27142857,2.642857143,2.4,14.12142857,0.677142857,60.42857143,1.514285714,206.2857143,0.728571429,31.04285714,34.5
2008_8,135,13.9,13.6,13.34285714,16.87142857,13.3,10.25714286,0.89,19.27142857,11.85714286,5.071428571,5.185714286,1.985714286,5.742857143,0,94.38571429,67.57142857,34.02857143,2.614285714,2.357142857,14.78857143,0.562857143,63.71428571,1.528571429,169,0.657142857,25.45714286,27.62
2008_9,79,15.02857143,14.62857143,14.27142857,18.85714286,14.94285714,11.54285714,0.75,25.8,15.31428571,5.628571429,2.585714286,4.828571429,5.442857143,0,82.9,48.87142857,18.01428571,4.014285714,3.471428571,18.01,1.138571429,62.71428571,1.471428571,131.8571429,0.657142857,31.28571429,34.31
2008_10,48,15.52857143,15.12857143,14.72857143,19.41428571,14.95714286,11.12857143,0.382857143,21.95714286,12.62857143,2.8,-6.771428571,2.9,7.428571429,0,65.67142857,29.62857143,9.771428571,4.785714286,4.057142857,19.73285714,1.184285714,60.42857143,2.142857143,241.1428571,1.028571429,33.97142857,38.59428571
2008_11,62,16.74285714,16.35714286,16.01428571,22.64285714,18.12857143,14.18571429,0.53,27.24285714,17.27142857,6.714285714,-2.3,5.757142857,7.128571429,0,66.94285714,31.15714286,9.328571429,5.385714286,4.771428571,20.68571429,1.602857143,56.85714286,2.014285714,173.1428571,1.142857143,42.15714286,48.78571429
2008_12,71,17.31428571,16.88571429,16.45714286,21.12857143,16.88571429,13.04285714,0.514285714,24.65714286,14.57142857,3.8,-2.571428571,4.171428571,6.085714286,0,76.11428571,36.05714286,12.48571429,5.128571429,4.128571429,22.97714286,1.321428571,66.28571429,1.585714286,195.8571429,0.585714286,34.94285714,38.69
2008_13,34,18.51428571,18.15714286,17.8,25.28571429,20.4,16.2,0.521428571,30.62857143,20.45714286,9.814285714,-2.514285714,7.9,6.971428571,0,52.48571429,24.52857143,8.4,7,5.928571429,25.91857143,2.072857143,56.28571429,1.985714286,157,1.042857143,43.6,48.35857143
2008_14,71,19.54285714,19.12857143,18.68571429,24.2,19.98571429,16.11428571,0.542857143,27.8,19.07142857,9.085714286,-2.071428571,6.514285714,7.985714286,0,61.07142857,27.25714286,10.51428571,7.271428571,6.042857143,27.35714286,1.797142857,55.57142857,2.271428571,241.2857143,1.271428571,40.68571429,45.28571429
2008_15,65,19.67142857,19.24285714,18.82857143,23.84285714,19.68571429,16.04285714,0.475714286,27.3,19.15714286,10.14285714,-3.842857143,6.6,8.142857143,0,56.68571429,23.8,9.471428571,7.585714286,6.457142857,27.99428571,1.868571429,45.57142857,2.571428571,220.1428571,1.814285714,39.84285714,44.57142857
2008_16,54,20.68571429,19.91428571,19.34285714,26.21428571,21.22857143,16.81428571,0.395714286,31.02857143,20.85714286,9.642857143,-5.5,8.128571429,7.757142857,0,47.07142857,18.87142857,5.257142857,7.8,7,27.98285714,2.291428571,57,2.257142857,145.4285714,1.2,46.14285714,53.52571429
2008_17,54,19.94285714,19.62857143,19.35714286,25.52857143,20.42857143,15.54285714,0.435714286,30.7,21.05714286,10.15714286,-5.071428571,7.914285714,7.871428571,0,55.14285714,20.65714286,5.7,8.228571429,6.928571429,30.13571429,2.25,53.28571429,2.171428571,252.5714286,1.271428571,45.88571429,51
2008_18,58,23.08571429,21.81428571,21.07142857,27.28571429,22.05714286,17.35714286,0.438571429,32.45714286,22.64285714,10.71428571,-5.157142857,8.8,8.671428571,0,48.57142857,18.28571429,4.542857143,8.714285714,7.471428571,30.57571429,2.53,47.85714286,2.314285714,196.1428571,1.571428571,47.11428571,54.07142857
2008_19,60,22.55714286,22.27142857,22.08571429,29.77142857,24.65714286,19.88571429,0.578571429,32.45714286,23.35714286,12.82857143,-1.228571429,9.471428571,7.7,0,49.97142857,22.74285714,8.771428571,8.528571429,7.471428571,30.27857143,2.481428571,52.42857143,2.371428571,198.5714286,1.4,41.6,46.19428571
2008_20,72,23.55714286,22.75714286,22.11428571,27.97142857,23.21428571,18.92857143,0.747142857,32.38571429,23.8,13.57142857,2.342857143,9.614285714,8.971428571,0,58.08571429,28.35714286,11.17142857,8.014285714,7.214285714,28.50142857,2.385714286,54.57142857,2.328571429,162.4285714,1.314285714,42.38571429,49.07714286
2008_21,75,24.01428571,23.44285714,22.3,28.65714286,24.62857143,20.44285714,0.872857143,31.91428571,24.41428571,16.11428571,4.385714286,9.742857143,10.14285714,6.494285714,61.91428571,38.17142857,17.78571429,7.242857143,7.1,23.24428571,2.611428571,50.14285714,3.042857143,193.5714286,1.985714286,43.64285714,54.59571429
2008_22,74,22.85714286,22.45714286,22.22857143,30.75714286,24.95714286,19.58571429,0.874285714,31.64285714,23.25714286,13.58571429,4.471428571,9.371428571,6.057142857,0,74.52857143,36.25714286,13.67142857,7.571428571,6.485714286,30.11857143,2.17,57.42857143,1.657142857,227.8571429,0.828571429,28.11428571,30.54285714
2008_23,44,25.58571429,24.74285714,24.3,31.37142857,26.41428571,21.65714286,0.652857143,36.25714286,27.62857143,17.74285714,0.528571429,12.55714286,8.257142857,0,46.65714286,19.78571429,7.357142857,9.757142857,8.8,31.64285714,3.254285714,42.85714286,2.642857143,217.2857143,1.957142857,54.15714286,69.02428571
2008_24,79,27.12857143,26.32857143,25.81428571,33.74285714,28.55714286,23.48571429,0.768571429,39.54285714,29.85714286,18.9,2.914285714,13.55714286,6.014285714,0,48.37142857,21.14285714,6.928571429,9.242857143,8.1,31.86571429,3.72,60.28571429,1.757142857,196.1428571,0.828571429,46.54285714,51.71428571
2008_25,60,29.04285714,27.92857143,27.24285714,34.71428571,30,25.41428571,0.891428571,43.47142857,34.41428571,23.72857143,4.628571429,15.65714286,8.128571429,0,42.62857143,18.28571429,5.814285714,10.2,9.328571429,31.47428571,4.851428571,48.57142857,2.228571429,232.7142857,1.457142857,46.21428571,51.33428571
2008_26,33,29.08571429,28.8,28.58571429,38.01428571,32.57142857,27.6,1.11,42.38571429,33.25714286,23.34285714,8.071428571,15.44285714,8.371428571,0,52.91428571,24.45714286,8.928571429,9.471428571,8.928571429,30.07285714,4.251428571,55.85714286,2.2,188.4285714,1.142857143,46.72857143,53.45142857
2008_27,51,30.18571429,29.82857143,29.58571429,37.34285714,32.95714286,28.95714286,1.431428571,42.15714286,34.58571429,25.5,11.98571429,16.18571429,10.24285714,0,54.32857143,28,13.54285714,9.2,8.785714286,28.93142857,4.254285714,61,2.257142857,200.7142857,0.9,46.65714286,56.35571429
2008_28,59,31.08571429,30.65714286,30.35714286,36.44285714,32.61428571,29.1,2.015714286,37.74285714,31.15714286,23.45714286,17.31428571,15.11428571,11.04285714,4.354285714,80.62857143,48.42857143,25.92857143,7.042857143,7.157142857,24.31,2.677142857,56.57142857,2.385714286,157.1428571,1.157142857,28.17142857,30.88
2008_29,45,30.27142857,29.94285714,29.71428571,37.42857143,32.74285714,28.74285714,2.074285714,39.35714286,31.94285714,24.9,17.7,15.81428571,8.1,0.254285714,78.87142857,48.21428571,20.8,6.6,6.628571429,23.68571429,2.844285714,60.57142857,1.657142857,207.4285714,0.771428571,30.61428571,33.64142857
2008_30,61,32.05714286,31.4,31,37.65714286,33.45714286,29.97142857,1.981428571,39.54285714,32.9,25.58571429,16.98571429,16.08571429,7.871428571,0.071428571,76,42.75714286,21.6,7.614285714,7.514285714,26.12571429,3.167142857,49.71428571,2.085714286,193.1428571,1.3,27.07142857,29.66714286
2008_31,62,31.45714286,31.25714286,31.05714286,38.95714286,34.28571429,29.98571429,1.207142857,41.68571429,34.35714286,25.55714286,9.4,16.12857143,6.557142857,0,45.82857143,23.97142857,12.02857143,8.971428571,8.457142857,28.14428571,4.411428571,49.14285714,2.214285714,235.2857143,1.4,36.4,39.66571429
2008_32,34,31.92857143,31.44285714,31.08571429,35.94285714,32.1,28.8,2.01,39.55714286,32.01428571,25,17.35714286,15.91428571,9.528571429,1.124285714,80.48571429,45.62857143,21.07142857,7.3,7.371428571,25.32571429,2.902857143,56.85714286,2.128571429,134.1428571,1.114285714,32.84285714,37.46142857
2008_33,74,31.8,31.6,31.4,38.15714286,34.08571429,30.55714286,1.855714286,39.85714286,32.98571429,25.77142857,16.01428571,16.2,9.642857143,0.072857143,69.85714286,39.67142857,19.32857143,7.471428571,7.571428571,24.16714286,3.31,54.85714286,2.342857143,195.1428571,1.285714286,34.25714286,37.66571429
2008_34,48,31.91428571,31.38571429,31.08571429,35.94285714,31.75714286,28.04285714,1.532857143,40.81428571,33.02857143,24.54285714,12.98571429,15.81428571,7.757142857,0.108571429,62.57142857,33.35714286,14.41428571,7.957142857,7.4,26.27714286,3.69,58.14285714,1.9,191.8571429,0.914285714,30.9,33.47571429
2008_35,51,31.6,31.34285714,31.12857143,36.34285714,32.44285714,29.32857143,2.181428571,37.21428571,29.68571429,22.78571429,18.7,14.88571429,9.3,0.797142857,86.8,55.91428571,29.08571429,6.214285714,6.314285714,22.25142857,2.125714286,61.85714286,2.314285714,176.4285714,0.957142857,24.9,28.17142857
2008_36,52,31.07142857,30.64285714,30.3,34.57142857,30.65714286,27.21428571,1.688571429,38.65714286,30.12857143,21.7,14.15714286,14.6,6.185714286,0.398571429,75.28571429,43.84285714,18.31428571,6.557142857,5.928571429,23.95428571,2.787142857,70.42857143,1.528571429,193.5714286,0.471428571,26.5,28.62285714
2008_37,44,29.2,28.94285714,28.71428571,33.05714286,28.45714286,25,1.595714286,36.77142857,28.28571429,20.8,13.52857143,13.97142857,10.47142857,1.632857143,77.61428571,45.24285714,18.82857143,5.871428571,5.8,20.87714286,2.401428571,63.71428571,1.914285714,200.5714286,0.7,38.58571429,43.88142857
2008_38,64,28.48571429,28.02857143,27.74285714,32.34285714,27.84285714,24.1,1.374285714,36.9,28.81428571,20.48571429,11.38571429,13.9,8.157142857,0,69.07142857,37.75714286,16.05714286,6.928571429,6.428571429,22.75714286,2.752857143,51.71428571,2.271428571,151.2857143,1.514285714,35.1,38.5
2008_39,58,29.35714286,28.91428571,28.61428571,34.51428571,30.12857143,26.37142857,1.275714286,38.42857143,29.74285714,20.75714286,10.22857143,14.2,7.728571429,0,64.47142857,33.75714286,12.87142857,6.942857143,6.228571429,22.76857143,3.095714286,53.14285714,1.942857143,133.7142857,1.157142857,36.02857143,39.59571429
2008_40,71,27.84285714,27.45714286,27.15714286,29.81428571,26.18571429,22.97142857,0.96,36.15714286,27.42857143,18.7,6.1,12.97142857,8.142857143,0,57.72857143,28.88571429,12.95714286,6.457142857,5.857142857,19.92571429,2.884285714,52.57142857,2.142857143,126.8571429,1.357142857,42.97142857,47.83142857
2008_41,51,25.75714286,25.4,25.07142857,27.05714286,23.28571429,19.98571429,0.831428571,32.15714286,23.22857143,13.41428571,3.685714286,9.457142857,8.685714286,0,63.28571429,31.85714286,13.04285714,6.385714286,5.471428571,21.56,2.211428571,50,2.285714286,167.1428571,1.528571429,47.95714286,55.69
2008_42,43,23.14285714,22.85714286,22.6,25.08571429,20.6,16.67142857,0.531428571,30.25714286,18.67142857,7.071428571,-3.042857143,6.9,6.542857143,0,62.34285714,27.04285714,8.471428571,5.514285714,4.4,21.16857143,1.892857143,57.57142857,1.5,169.5714286,0.771428571,38.47142857,43.04857143
2008_43,48,23.52857143,23.12857143,22.81428571,25.95714286,21.65714286,18.08571429,0.568571429,32.78571429,20.45714286,9.2,-1.914285714,8.571428571,5.1,0,62.94285714,26.45714286,7.971428571,5.257142857,4.185714286,19.69285714,2.097142857,62.14285714,1.371428571,196,0.585714286,47.52857143,55.22285714
2008_44,72,21.75714286,21.51428571,21.34285714,24.01428571,20.11428571,16.81428571,0.825714286,33.5,21.84285714,11.41428571,3.9,9.385714286,5.3,0,71.67142857,34.98571429,12.48571429,4.942857143,4.042857143,17.70428571,2.027142857,60,1.6,182.1428571,0.957142857,54.42857143,64.59571429
2008_45,77,21.6,21.32857143,21.04285714,22.32857143,18.88571429,15.97142857,0.658571429,26.37142857,16.72857143,7.757142857,-0.571428571,5.828571429,6.328571429,0,65.65714286,35.2,14.24285714,4.242857143,3.485714286,16.72428571,1.421428571,53.42857143,1.785714286,207.5714286,1.042857143,45.4,51.04857143
